1	1	1	1	1	1	1	43.3764	0	-11.2393	10.65	0	-1	0
2	1	2	1	2	1	1	43.3764	11.2393	0	10.65	1	0	0
3	1	3	1	3	1	1	43.3764	0	11.2393	10.65	0	1	0
4	1	4	1	4	1	1	68.074	-10.5393	-11.9393	13.65	0	-1	0
5	1	5	1	5	1	1	82.8631	-7.1893	-10.9393	13.65	0	-1	0
6	1	6	1	6	1	1	82.5166	-5.3393	-11.4393	13.65	0	-1	0
7	1	7	1	7	1	1	48.9575	-3.7393	-10.3763	13.65	1	0	0
8	1	8	1	8	1	1	53.9186	-2.9087	-8.2827	13.65	0.7071	-0.7071	0
9	1	9	1	9	1	1	138.8419	-4.217	-4.217	13.65	0.7071	0.7071	0
10	1	10	1	10	1	1	53.9186	-8.2827	-2.9087	13.65	-0.7071	0.7071	0
11	1	11	1	11	1	1	50.5301	-10.3763	-3.7393	13.65	0	1	0
12	1	12	1	12	1	1	82.5166	-11.4393	-5.6393	13.65	-1	0	0
13	1	13	1	13	1	1	82.8631	-11.4393	-8.0393	13.65	-1	0	0
14	1	14	1	14	1	1	68.074	-11.9393	-10.5393	13.65	-1	0	0
15	1	15	1	15	1	1	82.5166	5.3393	-11.4393	13.65	0	-1	0
16	1	16	1	16	1	1	82.8631	7.1893	-10.9393	13.65	0	-1	0
17	1	17	1	17	1	1	68.074	10.5393	-11.9393	13.65	0	-1	0
18	1	18	1	18	1	1	68.074	11.9393	-10.5393	13.65	1	0	0
19	1	19	1	19	1	1	82.8631	10.9393	-7.1893	13.65	1	0	0
20	1	20	1	20	1	1	82.5166	11.4393	-5.3393	13.65	1	0	0
21	1	21	1	21	1	1	70.4536	10.3763	-3.7393	13.65	0	1	0
22	1	22	1	22	1	1	44.521	8.2827	-2.9087	13.65	0.7071	0.7071	0
23	1	23	1	23	1	1	114.6429	4.217	-4.217	13.65	-0.7071	0.7071	0
24	1	24	1	24	1	1	44.521	2.9087	-8.2827	13.65	-0.7071	-0.7071	0
25	1	25	1	25	1	1	70.4536	3.7393	-10.3763	13.65	-1	0	0
26	1	26	1	26	1	1	114.6429	4.217	4.217	13.65	-0.7071	-0.7071	0
27	1	27	1	27	1	1	44.521	8.2827	2.9087	13.65	0.7071	-0.7071	0
28	1	28	1	28	1	1	69.8536	10.3763	3.7393	13.65	0	-1	0
29	1	29	1	29	1	1	82.5166	11.4393	5.3393	13.65	1	0	0
30	1	30	1	30	1	1	82.8631	10.9393	7.1893	13.65	1	0	0
31	1	31	1	31	1	1	68.074	11.9393	10.5393	13.65	1	0	0
32	1	32	1	32	1	1	68.074	10.5393	11.9393	13.65	0	1	0
33	1	33	1	33	1	1	82.8631	7.1893	10.9393	13.65	0	1	0
34	1	34	1	34	1	1	82.5166	5.3393	11.4393	13.65	0	1	0
35	1	35	1	35	1	1	70.4536	3.7393	10.3763	13.65	-1	0	0
36	1	36	1	36	1	1	44.521	2.9087	8.2827	13.65	-0.7071	0.7071	0
37	1	37	1	37	1	1	72.0261	-10.3763	3.7393	13.65	0	-1	0
38	1	38	1	38	1	1	44.521	-8.2827	2.9087	13.65	-0.7071	-0.7071	0
39	1	39	1	39	1	1	114.6429	-4.217	4.217	13.65	0.7071	-0.7071	0
40	1	40	1	40	1	1	44.521	-2.9087	8.2827	13.65	0.7071	0.7071	0
41	1	41	1	41	1	1	70.4536	-3.7393	10.3763	13.65	1	0	0
42	1	42	1	42	1	1	82.5166	-5.3393	11.4393	13.65	0	1	0
43	1	43	1	43	1	1	82.8631	-7.1893	10.9393	13.65	0	1	0
44	1	44	1	44	1	1	68.074	-10.5393	11.9393	13.65	0	1	0
45	1	45	1	45	1	1	68.074	-11.9393	10.5393	13.65	-1	0	0
46	1	46	1	46	1	1	82.8631	-11.4393	8.0393	13.65	-1	0	0
47	1	47	1	47	1	1	82.5166	-11.4393	5.6393	13.65	-1	0	0
48	1	48	1	48	2	1	16.38	-10.0393	-11.4393	28.825	0	-1	0
49	1	49	1	49	2	1	29.3651	-7.2393	-11.4393	28.825	0	-1	0
50	1	50	1	50	2	1	42.3501	0	-11.4393	28.825	0	-1	0
51	1	51	1	51	2	1	29.3651	7.2393	-11.4393	28.825	0	-1	0
52	1	52	1	52	2	1	16.38	10.0393	-11.4393	28.825	0	-1	0
53	1	53	1	53	2	1	16.38	11.4393	-10.0393	28.825	1	0	0
54	1	54	1	54	2	1	29.3651	11.4393	-7.2393	28.825	1	0	0
55	1	55	1	55	2	1	42.3501	11.4393	0	28.825	1	0	0
56	1	56	1	56	2	1	29.3651	11.4393	7.2393	28.825	1	0	0
57	1	57	1	57	2	1	16.38	11.4393	10.0393	28.825	1	0	0
58	1	58	1	58	2	1	16.38	10.0393	11.4393	28.825	0	1	0
59	1	59	1	59	2	1	29.3651	7.2393	11.4393	28.825	0	1	0
60	1	60	1	60	2	1	42.3501	0	11.4393	28.825	0	1	0
61	1	61	1	61	2	1	29.3651	-7.2393	11.4393	28.825	0	1	0
62	1	62	1	62	2	1	16.38	-10.0393	11.4393	28.825	0	1	0
63	1	63	1	63	2	1	16.38	-11.4393	10.0393	28.825	-1	0	0
64	1	64	1	64	2	1	29.3651	-11.4393	7.2393	28.825	-1	0	0
65	2	1	2	1	2	1	42.3501	-11.4393	0	28.825	-1	0	0
66	2	2	2	2	2	1	29.3651	-11.4393	-7.2393	28.825	-1	0	0
67	2	3	2	3	2	1	16.38	-11.4393	-10.0393	28.825	-1	0	0
68	2	4	2	4	3	1	40.29075	-9.6198	-5.1034	36.55	-0.9721	-0.2344	0
69	2	5	2	5	3	1	56.71	-6.9535	-6.9535	36.55	-0.7071	-0.7071	0
70	2	6	2	6	3	1	40.29075	-5.0226	-9.6344	36.55	-0.1189	-0.9929	0
71	2	7	2	7	3	1	23.1973	-2.6967	-8.0707	36.55	0.7071	-0.7071	0
72	2	8	2	8	3	1	76.8318	-4.217	-4.217	36.55	0.7071	0.7071	0
73	2	9	2	9	3	1	23.1973	-8.0707	-2.6967	36.55	-0.7071	0.7071	0
74	2	10	2	10	3	1	40.29075	5.1034	-9.6198	36.55	0.2344	-0.9721	0
75	2	11	2	11	3	1	56.71	6.9535	-6.9535	36.55	0.7071	-0.7071	0
76	2	12	2	12	3	1	40.29075	9.6344	-5.0226	36.55	0.9929	-0.1189	0
77	2	13	2	13	3	1	23.1973	8.0707	-2.6967	36.55	0.7071	0.7071	0
78	2	14	2	14	3	1	76.8318	4.217	-4.217	36.55	-0.7071	0.7071	0
79	2	15	2	15	3	1	23.1973	2.6967	-8.0707	36.55	-0.7071	-0.7071	0
80	2	16	2	16	3	1	40.29075	9.6198	5.1034	36.55	0.9721	0.2344	0
