1	14.0978593	14.0978593	14.0978593
2	4.043832816	4.043832816	4.043832816
3	1.977573901	1.977573901	1.977573901
4	1.977573901	1.977573901	1.977573901
5	4.043832816	4.043832816	4.043832816
6	4.043832816	4.043832816	4.043832816
7	14.0978593	14.0978593	14.0978593
8	14.0978593	14.0978593	14.0978593
9	4.043832816	4.043832816	4.043832816
10	4.043832816	4.043832816	4.043832816
11	1.977573901	1.977573901	1.977573901
12	4.043832816	4.043832816	4.043832816
13	14.0978593	14.0978593	14.0978593
14	4.043832816	4.043832816	4.043832816
15	1.977573901	1.977573901	1.977573901
16	4.043832816	4.043832816	4.043832816
17	2.963302747	2.963302747	2.963302747
18	2.963302747	2.963302747	2.963302747
19	2.963302747	2.963302747	2.963302747
20	2.963302747	2.963302747	2.963302747
21	2.963302747	2.963302747	2.963302747
22	2.963302747	2.963302747	2.963302747
23	2.963302747	2.963302747	2.963302747
24	2.963302747	2.963302747	2.963302747
25	4.500509676	4.500509676	4.500509676
26	4.500509676	4.500509676	4.500509676
27	4.500509676	4.500509676	4.500509676
28	4.500509676	4.500509676	4.500509676
29	0	0	0
30	0	0	0
31	0	0	0
32	0	0	0
33	0	0	0
34	0	0	0
35	5.262996932	5.262996932	5.262996932
36	5.262996932	5.262996932	5.262996932
37	5.262996932	5.262996932	5.262996932
38	5.262996932	5.262996932	5.262996932
39	5.262996932	5.262996932	5.262996932
40	5.262996932	5.262996932	5.262996932
41	5.262996932	5.262996932	5.262996932
42	5.262996932	5.262996932	5.262996932
43	0	0	0
44	0.807339448	0.807339448	0.807339448
45	0.807339448	0.807339448	0.807339448
46	0.807339448	0.807339448	0.807339448
47	0.807339448	0.807339448	0.807339448
48	0.807339448	0.807339448	0.807339448
49	0.807339448	0.807339448	0.807339448
50	0.807339448	0.807339448	0.807339448
51	0.807339448	0.807339448	0.807339448
52	0	0	0
63	1.544342505	1.544342505	1.544342505
64	1.551478081	1.551478081	1.551478081
65	1.544342505	1.544342505	1.544342505
66	1.387359834	1.387359834	1.387359834
67	1.540265033	1.540265033	1.540265033
68	1.387359834	1.387359834	1.387359834
69	1.387359834	1.387359834	1.387359834
70	1.540265033	1.540265033	1.540265033
71	7.408766551	7.408766551	7.408766551
72	1.694189599	1.694189599	1.694189599
73	7.408766551	7.408766551	7.408766551
74	1.387359834	1.387359834	1.387359834
75	1.387359834	1.387359834	1.387359834
76	1.387359834	1.387359834	1.387359834
77	1.387359834	1.387359834	1.387359834
78	1.387359834	1.387359834	1.387359834
