151	8.04434	4.06308	31.8
152	8.04434	17.00176	31.8
165	3.575	17.47176	34.5
166	17.45368	17.47176	34.5
167	17.45368	3.59308	34.5
168	3.575	3.59308	34.5
169	4.045	13.00242	34.5
170	16.98368	13.00242	34.5
171	16.98368	8.06242	34.5
172	4.045	8.06242	34.5
173	12.98434	17.00176	34.5
174	12.98434	4.06308	34.5
175	8.04434	4.06308	34.5
176	8.04434	17.00176	34.5
255	1.575	5.59308	10.2
257	1.575	15.47176	10.2
258	5.575	19.47176	10.2
260	0	21.04676	10.2
262	21.02868	21.04676	10.2
263	15.45368	19.47176	10.2
264	19.45368	15.47176	10.2
265	19.45368	5.59308	10.2
266	15.45368	1.59308	10.2
267	5.575	1.59308	10.2
270	0	0.01808	10.2
274	21.02868	0.01808	10.2
339	1.575	5.59308	21
341	1.575	15.47176	21
342	5.575	19.47176	21
344	0	21.04676	21
346	21.02868	21.04676	21
347	15.45368	19.47176	21
348	19.45368	15.47176	21
349	19.45368	5.59308	21
350	15.45368	1.59308	21
351	5.575	1.59308	21
354	0	0.01808	21
358	21.02868	0.01808	21
399	1.575	5.59308	31.8
401	1.575	15.47176	31.8
402	5.575	19.47176	31.8
404	0	21.04676	31.8
406	21.02868	21.04676	31.8
407	15.45368	19.47176	31.8
408	19.45368	15.47176	31.8
409	19.45368	5.59308	31.8
410	15.45368	1.59308	31.8
411	5.575	1.59308	31.8
414	0	0.01808	31.8
418	21.02868	0.01808	31.8
504	1.575	5.59308	34.5
505	1.575	15.47176	34.5
506	5.575	19.47176	34.5
509	15.45368	19.47176	34.5
510	19.45368	15.47176	34.5
511	19.45368	5.59308	34.5
512	15.45368	1.59308	34.5
513	5.575	1.59308	34.5
531	1.575	5.59308	42.6
532	1.575	15.47176	42.6
533	5.575	19.47176	42.6
534	15.45368	19.47176	42.6
535	19.45368	15.47176	42.6
536	19.45368	5.59308	42.6
537	15.45368	1.59308	42.6
538	5.575	1.59308	42.6
577	1.575	5.59308	50.7
579	1.575	15.47176	50.7
580	5.575	19.47176	50.7
585	15.45368	19.47176	50.7
586	19.45368	15.47176	50.7
587	19.45368	5.59308	50.7
588	15.45368	1.59308	50.7
589	5.575	1.59308	50.7
615	1.575	5.59308	58.8
616	1.575	15.47176	58.8
617	5.575	19.47176	58.8
618	15.45368	19.47176	58.8
619	19.45368	15.47176	58.8
620	19.45368	5.59308	58.8
621	15.45368	1.59308	58.8
622	5.575	1.59308	58.8
639	1.575	5.59308	66.9
640	1.575	15.47176	66.9
641	5.575	19.47176	66.9
642	15.45368	19.47176	66.9
643	19.45368	15.47176	66.9
644	19.45368	5.59308	66.9
645	15.45368	1.59308	66.9
646	5.575	1.59308	66.9
663	1.575	5.59308	85.8
664	1.575	15.47176	85.8
665	5.575	19.47176	85.8
666	15.45368	19.47176	85.8
667	19.45368	15.47176	85.8
668	19.45368	5.59308	85.8
669	15.45368	1.59308	85.8
670	5.575	1.59308	85.8
725	3.575	17.47176	21
726	17.45368	17.47176	21
727	17.45368	3.59308	21
728	3.575	3.59308	21
768	4.475	7.63242	42.6
769	16.55368	7.63242	42.6
770	1.575	10.53242	42.6
771	10.51434	19.47176	42.6
772	4.45692	13.41434	42.6
773	16.57176	13.41434	42.6
774	10.51434	1.59308	42.6
775	19.45368	10.53242	42.6
776	3.575	17.47176	42.6
777	17.45368	17.47176	42.6
778	17.45368	3.59308	42.6
779	3.575	3.59308	42.6
780	1.575	5.59308	75
781	1.575	15.47176	75
782	5.575	19.47176	75
783	15.45368	19.47176	75
784	19.45368	15.47176	75
785	19.45368	5.59308	75
786	15.45368	1.59308	75
787	5.575	1.59308	75
788	4.475	7.63242	75
789	16.55368	7.63242	75
790	1.575	10.53242	75
791	10.51434	19.47176	75
792	4.45692	13.41434	75
793	16.57176	13.41434	75
794	10.51434	1.59308	75
795	19.45368	10.53242	75
796	3.575	17.47176	75
797	17.45368	17.47176	75
798	17.45368	3.59308	75
799	3.575	3.59308	75
824	1.575	5.59308	96.6
825	1.575	15.47176	96.6
826	5.575	19.47176	96.6
827	15.45368	19.47176	96.6
828	19.45368	15.47176	96.6
829	19.45368	5.59308	96.6
830	15.45368	1.59308	96.6
831	5.575	1.59308	96.6
832	4.475	7.63242	96.6
833	16.55368	7.63242	96.6
834	1.575	10.53242	96.6
835	10.51434	19.47176	96.6
836	4.45692	13.41434	96.6
837	16.57176	13.41434	96.6
838	10.51434	1.59308	96.6
839	19.45368	10.53242	96.6
840	3.575	17.47176	96.6
841	17.45368	17.47176	96.6
842	17.45368	3.59308	96.6
843	3.575	3.59308	96.6
844	1.575	5.59308	107.4
845	1.575	15.47176	107.4
846	5.575	19.47176	107.4
847	15.45368	19.47176	107.4
848	19.45368	15.47176	107.4
849	19.45368	5.59308	107.4
850	15.45368	1.59308	107.4
851	5.575	1.59308	107.4
864	1.575	5.59308	116.9
865	1.575	15.47176	116.9
866	5.575	19.47176	116.9
867	15.45368	19.47176	116.9
868	19.45368	15.47176	116.9
869	19.45368	5.59308	116.9
870	15.45368	1.59308	116.9
871	5.575	1.59308	116.9
872	4.475	7.63242	116.9
873	16.55368	7.63242	116.9
874	1.575	10.53242	116.9
875	10.51434	19.47176	116.9
876	4.45692	13.41434	116.9
877	16.57176	13.41434	116.9
878	10.51434	1.59308	116.9
879	19.45368	10.53242	116.9
880	3.575	17.47176	116.9
881	17.45368	17.47176	116.9
882	17.45368	3.59308	116.9
883	3.575	3.59308	116.9
1233	4.475	7.63242	31.8
1234	16.55368	7.63242	31.8
1235	1.575	10.53242	31.8
1236	10.51434	19.47176	31.8
1237	10.51434	21.04676	31.8
1238	4.45692	13.41434	31.8
1239	16.57176	13.41434	31.8
1240	0	10.53242	31.8
1241	10.51434	1.59308	31.8
1242	10.51434	0.01808	31.8
1243	19.45368	10.53242	31.8
1244	21.02868	10.53242	31.8
1245	3.213E-09	15.47176	31.8
1246	5.575	21.04676	31.8
1247	3.575	17.47176	31.8
1248	17.45368	17.47176	31.8
1249	17.45368	3.59308	31.8
1250	3.575	3.59308	31.8
1251	2.747E-09	5.59308	31.8
1252	5.575	0.01808	31.8
1253	15.45368	0.01808	31.8
1254	15.45368	21.04676	31.8
1255	21.02868	15.47176	31.8
1256	21.02868	5.59308	31.8
1281	4.475	7.63242	10.2
1282	16.55368	7.63242	10.2
1283	1.575	10.53242	10.2
1284	10.51434	19.47176	10.2
1285	10.51434	21.04676	10.2
1286	4.45692	13.41434	10.2
1287	16.57176	13.41434	10.2
1288	0	10.53242	10.2
1289	10.51434	1.59308	10.2
1290	10.51434	0.01808	10.2
1291	19.45368	10.53242	10.2
1292	21.02868	10.53242	10.2
1293	3.213E-09	15.47176	10.2
1294	5.575	21.04676	10.2
1295	3.575	17.47176	10.2
1296	17.45368	17.47176	10.2
1297	17.45368	3.59308	10.2
1298	3.575	3.59308	10.2
1299	2.747E-09	5.59308	10.2
1300	5.575	0.01808	10.2
1301	15.45368	0.01808	10.2
1302	15.45368	21.04676	10.2
1303	21.02868	15.47176	10.2
1304	21.02868	5.59308	10.2
1305	4.475	7.63242	5.1
1306	16.55368	7.63242	5.1
1307	1.575	10.53242	5.1
1308	10.51434	19.47176	5.1
1309	10.51434	21.04676	5.1
1310	4.45692	13.41434	5.1
1311	16.57176	13.41434	5.1
1312	0	10.53242	5.1
1313	10.51434	1.59308	5.1
1314	10.51434	0.01808	5.1
1315	19.45368	10.53242	5.1
1316	21.02868	10.53242	5.1
1317	3.213E-09	15.47176	5.1
1318	5.575	21.04676	5.1
1319	3.575	17.47176	5.1
1320	17.45368	17.47176	5.1
1321	17.45368	3.59308	5.1
1322	3.575	3.59308	5.1
1323	2.747E-09	5.59308	5.1
1324	5.575	0.01808	5.1
1325	15.45368	0.01808	5.1
1326	15.45368	21.04676	5.1
1327	21.02868	15.47176	5.1
1328	21.02868	5.59308	5.1
1329	4.475	7.63242	50.7
1330	16.55368	7.63242	50.7
1331	1.575	10.53242	50.7
1332	10.51434	19.47176	50.7
1333	4.45692	13.41434	50.7
1334	16.57176	13.41434	50.7
1335	10.51434	1.59308	50.7
1336	19.45368	10.53242	50.7
1337	3.575	17.47176	50.7
1338	17.45368	17.47176	50.7
1339	17.45368	3.59308	50.7
1340	3.575	3.59308	50.7
1341	5.95692	13.41434	50.7
1342	15.07176	13.41434	50.7
1343	15.05368	7.63242	50.7
1344	5.975	7.63242	50.7
1393	4.475	7.63242	58.8
1394	16.55368	7.63242	58.8
1395	1.575	10.53242	58.8
1396	10.51434	19.47176	58.8
1397	4.45692	13.41434	58.8
1398	16.57176	13.41434	58.8
1399	10.51434	1.59308	58.8
1400	19.45368	10.53242	58.8
1401	3.575	17.47176	58.8
1402	17.45368	17.47176	58.8
1403	17.45368	3.59308	58.8
1404	3.575	3.59308	58.8
1405	5.95692	13.41434	58.8
1406	15.07176	13.41434	58.8
1407	15.05368	7.63242	58.8
1408	5.975	7.63242	58.8
1409	4.475	7.63242	66.9
1410	16.55368	7.63242	66.9
1411	1.575	10.53242	66.9
1412	10.51434	19.47176	66.9
1413	4.45692	13.41434	66.9
1414	16.57176	13.41434	66.9
1415	10.51434	1.59308	66.9
1416	19.45368	10.53242	66.9
1417	3.575	17.47176	66.9
1418	17.45368	17.47176	66.9
1419	17.45368	3.59308	66.9
1420	3.575	3.59308	66.9
1421	5.95692	13.41434	66.9
1422	15.07176	13.41434	66.9
1423	15.05368	7.63242	66.9
1424	5.975	7.63242	66.9
1425	4.475	7.63242	85.8
1426	16.55368	7.63242	85.8
1427	1.575	10.53242	85.8
1428	10.51434	19.47176	85.8
1429	4.45692	13.41434	85.8
1430	16.57176	13.41434	85.8
1431	10.51434	1.59308	85.8
1432	19.45368	10.53242	85.8
1433	3.575	17.47176	85.8
1434	17.45368	17.47176	85.8
1435	17.45368	3.59308	85.8
1436	3.575	3.59308	85.8
1437	5.95692	13.41434	85.8
1438	15.07176	13.41434	85.8
1439	15.05368	7.63242	85.8
1440	5.975	7.63242	85.8
